City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Eufaula,US,2021-05-23 03:09:14,31.8913,-85.1455,69.44,82,1,0.0
297,Amalapuram,IN,2021-05-23 03:09:15,16.5833,82.0167,84.58,77,100,5.59
298,Jonkoping,SE,2021-05-23 03:09:15,57.7814,14.1562,50.38,93,90,6.91
299,Linhares,BR,2021-05-23 03:09:15,-19.3911,-40.0722,68.81,89,100,3.8
300,Srednekolymsk,RU,2021-05-23 03:09:16,67.45,153.6833,45.63,53,28,12.66
301,Falun,SE,2021-05-23 03:09:16,60.6036,15.626,43.95,95,88,6.33
302,Chipinge,ZW,2021-05-23 03:09:17,-20.1883,32.6236,54.54,94,100,6.8
303,Amroha,IN,2021-05-23 03:09:17,28.9167,78.4667,87.6,42,0,3.18
304,Abong Mbang,CM,2021-05-23 03:09:17,3.9833,13.1833,66.78,99,99,2.21
305,Half Moon Bay,US,2021-05-23 03:09:18,37.4636,-122.4286,65.89,85,90,3.44
306,Yerbogachen,RU,2021-05-23 03:09:18,61.2767,108.0108,50.65,36,83,4.32
307,Buala,SB,2021-05-23 03:09:18,-8.145,159.5921,83.39,78,100,6.08
308,Takanosu,JP,2021-05-23 03:09:19,40.2219,140.3694,62.82,98,100,1.1
309,Cherskiy,RU,2021-05-23 03:09:19,68.75,161.3,39.79,56,66,2.73
310,Comodoro Rivadavia,AR,2021-05-23 03:09:19,-45.8667,-67.5,50.74,64,24,5.88
311,Severnyy-Kospashskiy,RU,2021-05-23 03:09:20,59.0925,57.8008,58.6,83,100,3.94
312,Mitu,CO,2021-05-23 03:09:20,1.1983,-70.1733,72.77,99,87,0.2
313,Yurino,RU,2021-05-23 03:09:21,56.2942,46.3039,56.52,70,100,2.48
314,Narsaq,GL,2021-05-23 03:09:21,60.9167,-46.05,35.82,69,100,5.99
315,Guerrero Negro,MX,2021-05-23 03:09:21,27.9769,-114.0611,59.49,66,0,20.56
316,Marmarion,GR,2021-05-23 03:09:22,38.0484,24.3204,66.58,60,15,2.77
317,Itoman,JP,2021-05-23 03:09:22,26.1247,127.6694,86.4,84,75,14.97
318,Port Hedland,AU,2021-05-23 03:08:18,-20.3167,118.5667,84.25,26,45,9.22
319,Ballina,AU,2021-05-23 03:09:22,-28.8667,153.5667,71.78,75,27,13.53
320,Leeton,AU,2021-05-23 03:09:23,-34.5667,146.4,67.89,40,0,6.4
321,Ponezhukay,RU,2021-05-23 03:09:23,44.8876,39.3855,60.71,98,100,5.75
322,Nago,JP,2021-05-23 03:09:24,26.5881,127.9761,86.45,86,99,10.16
323,Port Hardy,CA,2021-05-23 03:09:24,50.6996,-127.4199,52.56,82,17,14.12
324,Hirara,JP,2021-05-23 03:07:25,24.8,125.2833,81.7,87,100,14.12
325,Waingapu,ID,2021-05-23 03:09:24,-9.6567,120.2641,84.72,62,10,8.39
326,Quatre Cocos,MU,2021-05-23 03:09:25,-20.2078,57.7625,69.1,74,34,16.84
327,Masumbwe,TZ,2021-05-23 03:09:25,-3.6333,32.1833,61.41,85,83,3.02
328,Namatanai,PG,2021-05-23 03:09:26,-3.6667,152.4333,83.3,76,93,4.92
329,Durham,US,2021-05-23 03:09:26,36.0335,-78.8664,72.5,75,75,5.44
330,Ahmadnagar,IN,2021-05-23 03:09:26,19.0833,74.7333,82.6,47,81,6.82
331,Bonavista,CA,2021-05-23 03:09:27,48.6499,-53.1147,47.3,86,100,23.51
332,Dakar,SN,2021-05-23 03:09:27,14.6937,-17.4441,67.08,88,6,11.41
333,Benguela,AO,2021-05-23 03:09:27,-12.5763,13.4055,75.16,80,93,3.87
334,Tiarei,PF,2021-05-23 03:09:28,-17.5333,-149.3333,84.0,76,43,14.45
335,Kondinskoye,RU,2021-05-23 03:09:28,59.6481,67.41,66.24,74,100,15.88
336,Tashtagol,RU,2021-05-23 03:09:28,52.7657,87.8894,48.29,98,100,3.38
337,Qasigiannguit,GL,2021-05-23 03:09:29,68.8193,-51.1922,28.65,96,100,1.97
338,Saluzzo,IT,2021-05-23 03:09:29,44.6464,7.4862,55.0,85,75,3.22
339,Bambous Virieux,MU,2021-05-23 03:09:30,-20.3428,57.7575,69.22,73,22,17.05
340,Hohhot,CN,2021-05-23 03:09:30,40.8106,111.6522,63.27,13,5,14.63
341,Churapcha,RU,2021-05-23 03:09:30,62.0025,132.4325,52.57,28,4,6.33
342,Neyshabur,IR,2021-05-23 03:09:31,36.2133,58.7958,72.01,19,5,4.34
343,Ust-Maya,RU,2021-05-23 03:09:31,60.4167,134.5333,56.12,25,65,3.65
344,Kigali,RW,2021-05-23 03:06:05,-1.95,30.0588,63.88,94,75,2.3
345,Alekseyevsk,RU,2021-05-23 03:09:32,57.8406,108.3492,56.55,23,18,5.77
346,Pisco,PE,2021-05-23 03:04:51,-13.7,-76.2167,64.45,82,90,10.36
347,Siguiri,GN,2021-05-23 03:09:33,11.6667,-9.5,82.85,56,100,7.43
348,Paita,PE,2021-05-23 03:09:33,-5.0892,-81.1144,67.91,78,78,16.06
349,Shimoda,JP,2021-05-23 03:09:34,34.6667,138.95,73.11,72,58,1.86
350,Ushtobe,KZ,2021-05-23 03:09:34,45.2514,77.9838,69.37,42,0,19.86
351,Richards Bay,ZA,2021-05-23 03:09:34,-28.783,32.0377,58.71,86,24,2.39
352,Santa Isabel,BR,2021-05-23 03:09:35,-23.3156,-46.2214,67.5,78,100,9.51
353,Jining,CN,2021-05-23 03:09:35,35.405,116.5814,69.01,1,100,3.0
354,Moba,CN,2021-05-23 03:09:35,33.2288,105.0179,57.07,49,99,6.26
355,Takhtamygda,RU,2021-05-23 03:09:36,54.1,123.5667,36.86,99,100,5.28
356,Xiaoweizhai,CN,2021-05-23 03:09:36,26.1903,107.5125,67.91,98,100,3.4
357,Zhezkazgan,KZ,2021-05-23 03:09:36,47.8043,67.7144,74.1,32,0,15.99
358,Bethanien,NA,2021-05-23 03:09:37,-26.502,17.1583,52.2,30,17,6.26
359,Kemijarvi,FI,2021-05-23 03:09:37,66.7131,27.4306,29.5,89,98,10.11
360,Sao Gabriel Da Cachoeira,BR,2021-05-23 03:09:37,-0.1303,-67.0892,73.58,99,100,2.26
361,Aksu,CN,2021-05-23 03:09:38,41.1231,80.2644,72.84,23,6,6.04
362,Shetpe,KZ,2021-05-23 03:09:38,44.1667,52.1167,81.73,14,0,19.55
363,Shimanovsk,RU,2021-05-23 03:09:38,52.0,127.7,54.37,95,100,6.8
364,Ponta Do Sol,PT,2021-05-23 03:09:39,32.6667,-17.1,65.03,78,91,10.83
365,Henties Bay,NA,2021-05-23 03:09:39,-22.116,14.2845,68.86,33,0,17.22
366,Ban Nahin,LA,2021-05-23 03:09:40,18.2418,104.2122,96.98,45,14,4.29
367,Shingu,JP,2021-05-23 03:09:40,33.7333,135.9833,70.92,55,0,5.44
368,Piopio,NZ,2021-05-23 03:09:40,-38.4667,175.0167,59.95,56,100,7.14
369,Toora-Khem,RU,2021-05-23 03:09:41,52.4675,96.11,42.71,70,100,4.07
370,Rancho Veloz,CU,2021-05-23 03:09:41,22.8806,-80.3917,73.89,71,41,14.63
371,Matagami,CA,2021-05-23 03:09:41,49.7502,-77.6328,39.16,95,100,8.95
372,Souillac,MU,2021-05-23 03:09:42,-20.5167,57.5167,69.37,76,34,16.37
373,Wurzburg,DE,2021-05-23 03:09:42,49.7878,9.9361,51.13,95,94,11.21
374,Shawinigan,CA,2021-05-23 03:09:42,46.5668,-72.7491,68.58,87,39,4.25
375,Redding,US,2021-05-23 03:09:43,40.5865,-122.3917,74.43,31,1,3.0
376,Ayaviri,PE,2021-05-23 03:09:43,-14.8864,-70.5889,40.21,44,4,1.14
377,Krasnyy Chikoy,RU,2021-05-23 03:09:43,50.3643,108.7512,46.15,47,100,17.78
378,Hamilton,US,2021-05-23 03:09:44,39.1834,-84.5333,73.04,74,1,3.24
379,Lasa,IT,2021-05-23 03:09:44,46.6166,10.7002,50.61,98,98,2.42
380,Sakakah,SA,2021-05-23 03:09:45,29.9697,40.2064,71.73,26,0,8.93
381,Neuquen,AR,2021-05-23 03:09:45,-38.9516,-68.0591,50.43,57,0,13.27
382,Faanui,PF,2021-05-23 03:09:45,-16.4833,-151.75,81.5,70,2,11.79
383,Port Augusta,AU,2021-05-23 03:09:46,-32.5,137.7667,76.71,24,63,13.27
384,Esna,EG,2021-05-23 03:09:46,25.2934,32.554,71.82,38,0,17.13
385,San Rafael,AR,2021-05-23 03:09:46,-34.6177,-68.3301,47.3,50,0,6.6
386,Rawlins,US,2021-05-23 03:09:47,41.7911,-107.2387,52.34,71,75,14.18
387,Lakhnadon,IN,2021-05-23 03:06:09,22.6,79.6,92.01,23,3,11.27
388,Magaria,NE,2021-05-23 03:09:47,12.9983,8.9099,84.69,30,39,7.02
389,Lewistown,US,2021-05-23 03:09:48,40.5992,-77.5714,78.08,1,40,5.75
390,Iracoubo,GF,2021-05-23 03:09:48,5.4802,-53.2011,77.43,92,72,10.76
391,Bubaque,GW,2021-05-23 03:09:48,11.2833,-15.8333,78.04,77,66,3.51
392,Jumla,NP,2021-05-23 03:09:49,29.2747,82.1838,67.64,44,0,3.11
393,Najran,SA,2021-05-23 03:09:49,17.4924,44.1277,76.44,50,0,6.55
394,Da Nang,VN,2021-05-23 03:09:50,16.0678,108.2208,95.05,58,20,8.05
395,Hovd,MN,2021-05-23 03:09:50,48.0056,91.6419,54.39,24,11,3.13
396,Ambilobe,MG,2021-05-23 03:09:50,-13.2,49.05,65.79,84,19,3.53
397,Marawi,PH,2021-05-23 03:09:51,7.9986,124.2928,82.65,63,19,5.21
398,Talara,PE,2021-05-23 03:09:51,-4.5772,-81.2719,69.24,78,68,17.96
399,Sao Filipe,CV,2021-05-23 03:09:51,14.8961,-24.4956,72.48,81,6,9.42
400,Minab,IR,2021-05-23 03:07:14,27.1467,57.0801,81.9,14,0,4.29
401,Koumac,NC,2021-05-23 03:09:52,-20.5667,164.2833,76.03,60,18,12.91
402,Yangambi,CD,2021-05-23 03:09:52,0.8102,24.4336,70.61,100,100,3.47
403,Santa Fe,AR,2021-05-23 03:07:16,-31.6333,-60.7,54.01,81,100,11.01
404,Rae Bareli,IN,2021-05-23 03:09:53,26.2167,81.2333,87.93,34,0,6.26
405,Bethel,US,2021-05-23 03:09:53,41.3712,-73.414,75.78,78,1,0.0
406,Torbay,CA,2021-05-23 03:09:53,47.6666,-52.7314,55.76,94,100,20.96
407,Glenwood Springs,US,2021-05-23 03:09:54,39.5505,-107.3248,59.92,73,41,2.28
408,Mahon,ES,2021-05-23 03:09:54,39.8885,4.2658,63.16,63,0,19.57
409,Turukhansk,RU,2021-05-23 03:09:54,65.8167,87.9833,49.93,86,90,16.04
410,Moranbah,AU,2021-05-23 03:09:55,-22.0016,148.0466,77.13,44,9,17.0
411,Hami,CN,2021-05-23 03:09:55,42.8,93.45,64.67,12,0,8.86
412,Elze,DE,2021-05-23 03:09:55,52.1226,9.736,50.7,82,100,4.0
413,Maiduguri,NG,2021-05-23 03:09:56,11.8464,13.1603,84.6,43,22,6.91
414,Tarancon,ES,2021-05-23 03:09:56,40.0085,-3.0073,54.66,40,100,12.62
415,Kungurtug,RU,2021-05-23 03:09:57,50.5994,97.5228,42.44,46,99,5.66
416,Herat,AF,2021-05-23 03:09:57,34.5,62.0,72.3,17,100,3.15
417,Fairbanks,US,2021-05-23 03:09:57,64.8378,-147.7164,52.14,57,90,11.5
418,Coquimbo,CL,2021-05-23 03:09:58,-29.9533,-71.3436,55.13,59,0,5.57
419,Taoudenni,ML,2021-05-23 03:09:59,22.6783,-3.9836,92.05,22,2,5.95
420,Trenton,US,2021-05-23 03:06:01,40.217,-74.7429,80.78,68,20,0.0
421,Virginia Beach,US,2021-05-23 03:09:59,36.8529,-75.978,78.03,52,90,8.05
422,Pskov,RU,2021-05-23 03:07:37,57.8136,28.3496,51.71,100,75,6.71
423,Staraya Poltavka,RU,2021-05-23 03:10:00,50.4772,46.4814,66.33,80,71,16.13
424,San Patricio,US,2021-05-23 03:10:00,28.017,-97.5169,78.89,87,100,15.1
425,Bathsheba,BB,2021-05-23 03:10:00,13.2167,-59.5167,80.08,82,32,21.7
426,Tessalit,ML,2021-05-23 03:08:54,20.1986,1.0114,91.36,23,8,4.7
427,Chihuahua,MX,2021-05-23 03:10:01,28.5,-106.0,77.83,46,97,2.06
428,Kangaatsiaq,GL,2021-05-23 03:10:01,68.3065,-53.4641,28.6,76,100,20.85
429,Luderitz,NA,2021-05-23 03:10:02,-26.6481,15.1594,69.1,39,50,9.26
430,Bonfim,BR,2021-05-23 03:10:02,3.0833,-59.95,77.63,87,92,5.14
431,Vardo,NO,2021-05-23 03:10:02,70.3705,31.1107,34.57,60,100,16.24
432,Fortuna,US,2021-05-23 03:10:04,40.5982,-124.1573,53.92,69,1,4.0
433,Ilulissat,GL,2021-05-23 03:10:05,69.2167,-51.1,28.42,74,90,0.0
434,Kruisfontein,ZA,2021-05-23 03:10:05,-34.0033,24.7314,49.48,59,44,6.55
435,Manta,EC,2021-05-23 03:10:06,-0.95,-80.7333,73.18,88,75,4.61
436,The Valley,AI,2021-05-23 03:10:06,18.217,-63.0578,80.46,80,78,18.88
437,Yatou,CN,2021-05-23 03:10:06,37.15,122.3833,71.56,58,100,18.68
438,Belle Fourche,US,2021-05-23 03:10:07,44.6714,-103.8522,55.51,80,100,12.28
439,Gat,IL,2021-05-23 03:10:07,31.61,34.7642,66.88,78,14,2.15
440,Harboore,DK,2021-05-23 03:10:07,56.6175,8.1807,49.98,96,100,20.27
441,Lompoc,US,2021-05-23 03:10:08,34.6391,-120.4579,62.56,76,1,8.05
442,Opuwo,NA,2021-05-23 03:10:08,-18.0607,13.84,59.59,43,0,9.48
443,Isiro,CD,2021-05-23 03:10:08,2.7739,27.616,66.51,99,100,2.86
444,Verkh-Usugli,RU,2021-05-23 03:10:09,52.7,115.1667,40.96,62,100,18.7
445,Malakal,SS,2021-05-23 03:10:08,9.5334,31.6605,83.46,52,67,2.98
446,Goderich,CA,2021-05-23 03:10:09,43.7501,-81.7165,67.91,88,25,6.49
447,Pangnirtung,CA,2021-05-23 03:10:10,66.1451,-65.7125,8.55,89,100,7.54
448,Guarapari,BR,2021-05-23 03:10:10,-20.6667,-40.4975,72.9,71,13,7.0
449,Bilma,NE,2021-05-23 03:10:10,18.6853,12.9164,81.77,13,0,3.38
450,Bull Savanna,JM,2021-05-23 03:10:11,17.8868,-77.5902,74.79,83,73,8.23
451,Angoche,MZ,2021-05-23 03:10:11,-16.2325,39.9086,71.47,82,86,10.4
452,Camabatela,AO,2021-05-23 03:10:11,-8.1881,15.375,59.76,61,47,1.83
453,Beidao,CN,2021-05-23 03:10:12,34.5686,105.8933,62.51,45,69,3.6
454,Barcarena,BR,2021-05-23 03:10:12,-1.5058,-48.6258,78.85,90,80,8.19
455,Jinan,CN,2021-05-23 03:05:28,36.6683,116.9972,61.34,68,100,11.86
456,Kalinin,RU,2021-05-23 03:10:13,47.2468,39.5109,61.34,90,100,3.27
457,Ramtek,IN,2021-05-23 03:10:13,21.4,79.3333,88.56,24,16,1.14
458,San Carlos De Bariloche,AR,2021-05-23 03:07:44,-41.1456,-71.3082,38.32,91,67,5.86
459,Mackenzie,CA,2021-05-23 03:10:14,55.2999,-123.1698,62.2,52,72,4.25
460,Beberibe,BR,2021-05-23 03:10:14,-4.1797,-38.1306,80.64,77,22,10.71
461,Terrace,CA,2021-05-23 03:10:14,54.5163,-128.6035,56.43,78,92,2.1
462,Raudeberg,NO,2021-05-23 03:10:15,61.9875,5.1352,50.95,84,100,5.28
463,Port Macquarie,AU,2021-05-23 03:10:15,-31.4333,152.9167,70.9,63,0,8.86
464,Kaka,TM,2021-05-23 03:10:15,37.3482,59.6143,84.02,14,0,3.62
465,Cape Canaveral,US,2021-05-23 03:10:16,28.4058,-80.6048,75.25,64,1,5.75
466,Namanyere,TZ,2021-05-23 03:10:16,-7.5167,31.05,54.45,90,42,5.3
467,Pandan,PH,2021-05-23 03:10:16,14.0453,124.1694,86.27,66,0,7.02
468,Tual,ID,2021-05-23 03:10:17,-5.6667,132.75,81.48,81,41,18.97
469,Majdanpek,RS,2021-05-23 03:10:17,44.4277,21.946,51.17,87,35,1.48
470,Halifax,CA,2021-05-23 03:07:32,44.6453,-63.5724,53.69,83,100,5.01
471,Isabela,PH,2021-05-23 03:10:18,6.7085,121.9711,86.02,69,65,8.28
472,Camocim,BR,2021-05-23 03:10:18,-2.9022,-40.8411,76.06,87,51,10.13
473,Malanje,AO,2021-05-23 03:10:18,-9.5402,16.341,58.48,69,87,3.06
474,Bagdarin,RU,2021-05-23 03:10:19,54.4333,113.6,43.27,48,100,10.47
475,Kargalinskaya,RU,2021-05-23 03:10:19,43.7417,46.4792,69.91,76,100,11.3
476,Kieta,PG,2021-05-23 03:10:20,-6.2167,155.6333,84.09,79,100,3.02
477,Kedrovyy,RU,2021-05-23 03:10:20,56.1667,91.8167,48.61,91,100,5.39
478,Katsuura,JP,2021-05-23 03:10:20,35.1333,140.3,76.23,73,69,11.45
479,Mandali,IQ,2021-05-23 03:10:21,33.7499,45.5541,84.79,25,35,9.44
480,Aksarka,RU,2021-05-23 03:10:21,66.5606,67.7975,60.89,58,100,14.94
481,Sao Raimundo Nonato,BR,2021-05-23 03:10:22,-9.0153,-42.6994,72.46,70,12,2.55
482,Briancon,FR,2021-05-23 03:10:22,44.9,6.65,43.95,92,81,4.61
483,Cervo,ES,2021-05-23 03:10:22,43.6702,-7.4101,49.96,77,21,7.18
484,Guane,CU,2021-05-23 03:10:23,22.2025,-84.0875,77.04,69,97,9.78
485,Amuntai,ID,2021-05-23 03:10:23,-2.4177,115.2494,85.39,68,99,4.63
486,Vila Do Maio,CV,2021-05-23 03:10:23,15.1333,-23.2167,70.59,85,9,14.34
487,Sao Desiderio,BR,2021-05-23 03:10:24,-12.3633,-44.9733,70.45,56,23,1.99
488,Bikaner,IN,2021-05-23 03:10:24,28.0167,73.3,85.19,38,100,15.08
489,Nanortalik,GL,2021-05-23 03:10:24,60.1432,-45.2371,34.05,69,100,4.23
490,Villazon,BO,2021-05-23 03:10:25,-22.0866,-65.5942,41.09,11,0,7.38
491,Vostok,RU,2021-05-23 03:10:25,46.4856,135.8833,78.53,30,4,4.23
492,Barcelos,PT,2021-05-23 03:10:25,41.5388,-8.6151,51.85,86,0,4.07
493,Gladstone,AU,2021-05-23 03:10:26,-23.85,151.25,79.79,41,0,14.97
494,Timbiqui,CO,2021-05-23 03:10:26,2.7717,-77.6654,75.38,95,89,3.65
495,Podor,MR,2021-05-23 03:10:26,16.6527,-14.9587,70.23,66,3,11.18
496,Kunnamangalam,IN,2021-05-23 03:10:27,11.3046,75.8777,81.23,86,100,1.88
497,Micheweni,TZ,2021-05-23 03:10:27,-4.9667,39.8333,77.4,77,15,14.56
498,Tawau,MY,2021-05-23 03:06:05,4.2498,117.8871,82.8,69,79,6.4
499,Burnie,AU,2021-05-23 03:07:23,-41.0667,145.9167,61.95,68,74,5.46
500,Nyurba,RU,2021-05-23 03:10:28,63.2842,118.3319,57.56,28,19,0.6
501,Reguengos De Monsaraz,PT,2021-05-23 03:10:28,38.4253,-7.5349,50.76,69,71,12.35
502,Pulandian,CN,2021-05-23 03:10:29,39.3953,121.9669,60.93,72,100,15.66
503,La Ligua,CL,2021-05-23 03:10:29,-32.4524,-71.2311,56.28,43,0,4.29
504,Ler,SS,2021-05-23 03:10:29,8.3018,30.1418,78.1,64,98,4.79
505,Sampit,ID,2021-05-23 03:10:30,-2.5333,112.95,78.31,93,100,5.75
506,Lalin,ES,2021-05-23 03:10:06,42.7167,-8.1167,45.12,96,40,1.1
507,Mumford,GH,2021-05-23 03:10:30,5.2618,-0.759,79.21,88,83,5.82
508,Vallenar,CL,2021-05-23 03:10:31,-28.5708,-70.7581,59.88,27,20,2.19
509,Dwarka,IN,2021-05-23 03:10:31,22.2394,68.9678,85.12,71,99,16.73
510,Carberry,CA,2021-05-23 03:10:31,49.8689,-99.3602,43.65,84,100,7.34
511,Antofagasta,CL,2021-05-23 03:07:32,-23.65,-70.4,58.28,72,56,3.89
512,Altamira,BR,2021-05-23 03:10:32,-3.2033,-52.2064,74.35,90,72,0.83
513,Alpena,US,2021-05-23 03:10:32,45.0617,-83.4327,69.94,100,1,6.06
514,Evinayong,GQ,2021-05-23 03:10:33,1.4368,10.5512,67.62,99,100,0.96
515,Kazachinskoye,RU,2021-05-23 03:10:33,57.6953,93.2761,47.14,86,100,6.06
516,Ugoofaaru,MV,2021-05-23 03:10:34,5.6667,73.0,84.2,76,100,18.07
517,Tommot,RU,2021-05-23 03:10:34,58.9564,126.2925,51.03,34,100,11.36
518,Suihua,CN,2021-05-23 03:10:34,46.6406,126.9969,70.65,47,100,17.78
519,Buriti Alegre,BR,2021-05-23 03:10:35,-18.14,-49.0403,62.76,94,100,3.13
520,Panevezys,LT,2021-05-23 03:10:35,55.7333,24.35,50.92,98,100,7.47
521,Tshikapa,CD,2021-05-23 03:07:23,-6.4167,20.8,68.99,64,12,2.55
522,Eyl,SO,2021-05-23 03:10:36,7.9803,49.8164,80.6,69,100,19.19
523,Jiuquan,CN,2021-05-23 03:10:36,39.7432,98.5174,55.38,15,0,0.81
524,Sorong,ID,2021-05-23 03:10:37,-0.8833,131.25,81.28,85,63,4.83
525,Nuevitas,CU,2021-05-23 03:10:37,21.5453,-77.2644,74.64,70,64,13.6
526,Dublyany,UA,2021-05-23 03:10:37,49.9041,24.0864,45.84,93,0,8.48
527,Newry,GB,2021-05-23 03:10:38,54.1784,-6.3374,44.55,93,100,7.38
528,Noumea,NC,2021-05-23 03:10:38,-22.2763,166.4572,76.98,63,8,7.58
529,Kathu,TH,2021-05-23 03:10:38,7.9178,98.3332,84.61,81,95,11.01
530,Pokhara,NP,2021-05-23 03:10:39,28.2333,83.9833,81.86,54,0,4.41
531,Sokoni,TZ,2021-05-23 03:10:39,-6.4333,39.55,78.84,75,94,19.33
532,Manokwari,ID,2021-05-23 03:10:40,-0.8667,134.0833,83.35,77,82,2.35
533,Vao,NC,2021-05-23 03:10:40,-22.6667,167.4833,71.33,64,3,11.97
534,Mount Isa,AU,2021-05-23 03:10:40,-20.7333,139.5,80.37,29,0,12.66
535,Rosiori,RO,2021-05-23 03:10:41,44.8,27.3833,60.75,75,100,3.65
536,Ilebo,CD,2021-05-23 03:10:41,-4.3167,20.5833,71.91,85,88,1.41
537,Peniche,PT,2021-05-23 03:10:42,39.3558,-9.3811,57.61,72,2,19.46
538,Chiang Khong,TH,2021-05-23 03:10:42,20.2613,100.4046,85.8,55,92,3.27
539,Kara-Tyube,RU,2021-05-23 03:10:42,44.6336,45.4369,68.95,81,100,15.59
540,Vanimo,PG,2021-05-23 03:10:43,-2.6741,141.3028,83.89,81,100,5.01
541,Marzuq,YE,2021-05-23 03:10:43,14.4,46.4667,77.0,15,4,6.13
542,Bathurst,AU,2021-05-23 03:10:44,-33.4166,149.5806,64.85,49,0,1.99
543,Aklavik,CA,2021-05-23 03:10:44,68.2191,-135.0107,54.1,59,100,14.85
544,Saldanha,ZA,2021-05-23 03:10:44,-33.0117,17.9442,57.56,49,100,8.88
545,Kondagaon,IN,2021-05-23 03:10:45,19.6,81.6667,89.28,36,94,4.36
546,Jadu,LY,2021-05-23 03:10:45,31.953,12.0261,65.23,49,0,11.07
547,Camacha,PT,2021-05-23 03:10:45,33.0833,-16.3333,61.56,63,40,12.66
548,Lisakovsk,KZ,2021-05-23 03:10:46,52.5369,62.4936,77.43,34,14,10.98
549,Polevskoy,RU,2021-05-23 03:10:46,56.4422,60.1878,66.4,79,100,7.85
550,Erenhot,CN,2021-05-23 03:10:46,43.6475,111.9767,50.56,18,1,28.16
551,Nara,JP,2021-05-23 03:10:47,34.6851,135.8049,78.96,50,11,6.8
552,Sao Gotardo,BR,2021-05-23 03:10:47,-19.3111,-46.0489,60.62,68,100,3.69
553,Breyten,ZA,2021-05-23 03:10:47,-26.3018,29.987,39.58,99,41,2.93
554,North Bend,US,2021-05-23 03:10:48,43.4065,-124.2243,54.25,76,1,0.0
555,Belmonte,BR,2021-05-23 03:10:04,-15.8631,-38.8828,72.1,84,11,7.11
556,Jawhar,SO,2021-05-23 03:10:48,2.7809,45.5005,75.58,83,26,13.82
557,Manggar,ID,2021-05-23 03:10:49,-2.8833,108.2667,82.13,79,100,6.58
558,Alyangula,AU,2021-05-23 03:10:49,-13.8483,136.4192,82.99,62,38,15.05
559,Nouadhibou,MR,2021-05-23 03:10:50,20.931,-17.0347,64.85,96,0,15.35
560,Labuhan,ID,2021-05-23 03:10:50,-6.8844,112.2051,85.71,65,26,1.7
561,Fort Nelson,CA,2021-05-23 03:10:50,58.8053,-122.7002,64.54,43,92,5.12
562,Nenjiang,CN,2021-05-23 03:10:51,49.1833,125.2167,52.97,67,100,14.5
563,Araouane,ML,2021-05-23 03:10:51,18.9048,-3.5265,90.28,29,6,11.03
564,Nogliki,RU,2021-05-23 03:10:51,51.8333,143.1667,45.32,79,26,8.32
565,Sabha,LY,2021-05-23 03:10:52,27.0377,14.4283,83.97,13,0,13.0
566,Bunia,CD,2021-05-23 03:10:52,1.5667,30.25,62.83,96,100,1.81
567,Maracacume,BR,2021-05-23 03:10:52,-2.0428,-45.9592,72.66,98,12,2.21
568,Caninde,BR,2021-05-23 03:10:15,-4.3589,-39.3117,69.82,82,39,2.15
569,El Vigia,VE,2021-05-23 03:10:53,8.6219,-71.6506,78.3,82,95,4.61
570,Erzin,TR,2021-05-23 03:10:53,36.9559,36.2,63.32,68,0,3.29
571,Leningradskiy,RU,2021-05-23 03:10:54,69.3833,178.4167,32.56,92,100,11.61
572,Adamantina,BR,2021-05-23 03:10:54,-21.6853,-51.0725,62.89,98,100,6.6
573,Ponta Delgada,PT,2021-05-23 03:10:55,37.7333,-25.6667,56.12,71,20,5.75
574,Whitehorse,CA,2021-05-23 03:07:36,60.7161,-135.0538,48.31,45,100,6.13
575,Salinopolis,BR,2021-05-23 03:10:55,-0.6136,-47.3561,79.93,83,39,10.51
576,Nantucket,US,2021-05-23 03:10:55,41.2835,-70.0995,63.09,94,75,4.61
577,Port Lavaca,US,2021-05-23 03:10:56,28.615,-96.6261,77.05,83,100,9.37
578,Kasongo-Lunda,CD,2021-05-23 03:10:56,-6.4667,16.8167,66.42,70,50,0.43
579,Tucumcari,US,2021-05-23 03:10:56,35.1717,-103.725,62.44,81,75,1.41
580,Patterson,US,2021-05-23 03:06:49,37.4716,-121.1297,71.31,34,26,6.87
581,Ukiah,US,2021-05-23 03:10:57,39.1502,-123.2078,67.89,32,75,6.91
582,Acala,MX,2021-05-23 03:10:57,16.5667,-92.8,80.82,73,53,2.35
583,Oranjemund,NA,2021-05-23 03:10:58,-28.55,16.4333,67.23,25,93,15.86
